segment_id,function_class,lane_number,speed_class,road_length,out_degree,trajectory_count,medium_speed,other_attrs_json
90000220411030,5,1,6,19,3,5,4,
90001715816630,5,1,6,117,3,5,12,
604350750,5,1,6,77,2,5,8,
114588541,5,1,6,32,3,5,7,
90000996911541,5,1,6,170,3,5,7,
629080340,5,1,6,165,2,5,12,
90000246789040,5,1,7,8,3,5,1,
146142291,5,1,6,43,3,5,9,
5869741,2,2,6,182,1,5,17,
90002002777391,5,1,6,39,3,5,0,
4513970,5,1,5,57,1,5,2,
90001349309140,5,1,7,15,3,5,2,
90000219620560,5,1,7,275,3,5,12,
132082870,5,1,6,23,3,5,5,
90000849495071,5,1,6,34,3,5,5,
465155891,5,1,6,29,2,5,11,
143671000,5,1,6,16,2,5,5,
90000237228250,5,1,6,133,3,5,9,
704220140,5,1,6,53,4,5,4,
146796411,5,1,6,178,3,5,9,
145939900,5,1,6,33,2,5,8,
5091731630,5,1,6,59,2,5,9,
2326311,5,1,6,53,3,5,3,
10070099530,5,1,6,26,2,5,4,
90001040877061,5,1,6,92,4,5,0,
3202860,5,1,6,14,3,5,4,
5151000,5,1,6,42,4,5,6,
6267180,5,1,6,152,2,5,5,
90000220136721,5,1,6,79,3,5,7,
428398410,5,1,6,37,3,5,8,
400157090,5,1,6,44,3,5,2,
700404710,3,2,5,33,1,6,15,
90000001040421,5,1,6,32,4,5,2,
886405891,5,1,6,15,2,0,6,
90000579344781,5,1,7,24,4,5,2,
90001830707440,5,1,6,48,3,5,6,
90001144849091,5,1,6,30,3,5,9,
3952790,5,1,6,74,3,5,7,
90000466469710,5,1,6,66,2,5,11,
90000265927790,4,2,6,45,2,5,10,
90001625161811,5,1,6,53,3,5,10,
2916150,5,1,6,258,3,5,9,
886450230,5,1,6,15,2,5,5,
90001830222230,4,1,5,8,2,0,1,
397650701,5,1,6,160,3,5,9,
91323830,5,1,6,44,2,5,2,
416647311,5,1,7,77,3,5,0,
618704790,5,1,7,37,4,5,10,
196936700,5,1,6,84,4,5,7,
725796560,5,1,6,45,2,5,8,
331505710,5,1,7,87,4,5,5,
629082751,5,1,6,244,4,5,7,
422363711,5,1,6,35,2,5,5,
1121384421,5,1,6,216,1,5,3,
707638730,5,1,6,33,2,5,5,
6078960,5,1,6,41,4,5,4,
4750281,5,1,6,313,3,5,11,
887394271,5,1,6,113,3,5,10,
418670310,5,1,6,93,3,5,6,
3503951,5,1,6,53,2,5,7,
2812110,5,1,6,206,3,5,10,
164145520,5,1,6,27,3,5,0,
90001164536770,4,1,6,121,3,5,8,
428511541,5,1,6,43,2,5,9,
90001164665680,5,1,6,116,3,5,7,
90001178242710,5,1,6,75,3,5,2,
877672220,3,3,5,93,1,5,14,
855185320,5,1,6,81,3,5,7,
90001624498581,5,1,6,369,3,5,13,
402480771,5,1,6,110,4,5,4,
90000889053791,5,1,6,167,3,5,9,
90000237368501,5,1,6,42,3,5,0,
90000569899001,5,1,6,110,3,5,8,
90001176712760,4,1,6,119,3,5,13,
10068500520,5,1,7,95,4,5,0,
618704461,5,1,6,115,4,5,4,
629829001,5,1,6,26,3,5,3,
241593701,5,1,7,243,2,5,5,
1106129330,5,1,6,75,3,5,3,
717598221,5,1,6,55,2,5,6,
90000825403840,5,1,7,52,3,5,9,
258851791,5,1,6,152,4,5,5,
90001725023521,5,1,7,24,3,5,0,
2453631,5,1,7,151,3,5,6,
90001017486980,5,1,6,38,3,5,8,
90001200764391,5,1,6,135,3,5,11,
90000239736150,5,1,6,133,4,5,9,
90001778618890,5,1,6,224,2,5,5,
2981030,5,1,6,64,3,5,4,
90000614479011,5,1,6,70,3,5,6,
428394911,4,1,6,191,3,5,13,
5835120,5,1,7,16,2,5,0,
90000815850660,5,1,6,57,3,5,5,
90000219821061,5,1,6,221,3,5,13,
13713921,5,1,6,282,3,5,3,
879053860,5,1,6,48,2,5,7,
90001178731470,5,1,6,376,3,5,13,
878362691,5,1,6,27,3,5,9,
3392420,5,1,6,65,4,5,1,
90000227113961,4,1,6,76,3,5,16,
5660480,5,1,7,7,2,5,1,
90000330565680,5,1,6,168,3,5,18,
90001814167350,5,1,7,56,3,5,0,
3752511,5,1,6,118,4,5,3,
6352081,5,1,6,11,3,0,1,
90001277400490,5,1,6,159,3,5,11,
90001969582050,5,1,6,62,2,5,2,
90001812421160,5,1,6,20,3,5,0,
90000255772220,5,1,6,49,3,5,3,
3064331,5,1,6,54,3,5,11,
428629531,5,1,6,305,3,5,10,
90001940403241,5,1,6,98,3,5,7,
90001624264811,5,1,6,103,3,5,4,
4082880,5,1,6,333,3,5,14,
90001822646180,5,1,6,73,3,5,0,
90000001195360,5,1,6,94,5,5,4,
447403701,5,2,7,92,3,5,0,
90001429484491,5,1,6,85,3,5,7,
90000237307101,5,1,6,164,3,5,9,
490467291,4,1,5,28,3,5,0,
855484441,5,1,6,28,2,5,8,
90000220251010,5,1,6,81,2,5,0,
723052131,5,1,6,32,2,5,7,
176100701,5,1,7,29,2,5,0,
400143281,5,1,6,18,3,5,0,
5690180,5,1,6,11,3,0,1,
90000197877560,5,1,7,33,2,5,8,
730828950,5,1,6,73,3,5,2,
90000975069301,5,1,6,122,3,5,11,
90001826580520,5,1,6,11,2,0,2,
202030080,5,1,6,10,3,5,3,
163565421,5,1,6,526,3,5,14,
887393491,5,1,6,281,3,5,13,
90001324175331,5,1,6,9,3,5,0,
180634251,5,1,6,74,3,5,3,
90001427723800,5,1,6,38,3,5,8,
90000907196540,3,1,6,236,4,5,13,
90000012653601,5,1,6,40,3,5,9,
3814550,5,1,6,14,2,5,4,
616328930,5,1,6,53,2,5,0,
90001056895780,5,1,7,55,3,5,0,
90001906264891,5,1,6,50,2,4,0,
328709490,5,1,6,85,3,5,3,
90001677241630,4,1,6,36,3,5,6,
90000863421180,5,1,6,173,3,5,11,
90000863038890,5,1,6,29,2,5,9,
193580640,5,1,6,20,4,5,1,
90001758384950,5,1,7,57,2,5,10,
589476000,5,1,5,120,3,5,19,
90000237089890,5,1,6,29,2,5,0,
428443461,5,1,6,239,3,5,11,
631827191,5,1,6,53,2,5,8,
3952601,5,1,6,22,3,5,8,
90000236631261,5,1,6,84,3,5,6,
90000237811141,5,1,7,54,3,5,11,
730839881,5,1,6,13,2,5,13,
90001359347620,5,1,6,62,3,5,3,
90000233924341,5,1,6,157,3,5,5,
424671831,5,1,6,67,3,5,11,
90000891317111,5,1,6,112,4,5,2,
90001276314591,5,1,6,136,3,5,10,
90000885385660,5,1,6,53,4,5,0,
878363880,5,1,6,20,4,5,9,
15338581,5,1,7,126,2,5,11,
422369071,5,1,6,129,3,5,5,
90000236943761,5,1,6,127,2,5,10,
300050810,5,2,5,17,1,5,5,
863872140,5,1,6,100,2,5,8,
201652810,5,1,6,95,3,5,8,
3034640,5,1,6,67,4,5,0,
114023830,5,1,6,85,3,5,4,
4465210,5,1,6,81,3,5,0,
90000000885340,5,1,6,112,3,5,2,
90000862626981,5,1,6,37,3,5,4,
90001812681710,5,1,5,68,3,5,1,
199530000,5,1,6,373,3,5,15,
6014775481,5,1,6,6,2,0,3,
4806830,5,1,6,114,4,5,7,
90000250470111,5,1,6,230,4,5,11,
4714090,5,1,6,84,3,5,7,
90001578914821,5,1,7,148,2,5,6,
6032451,5,1,6,72,3,5,10,
792901431,5,1,6,62,2,5,5,
90000569804521,5,1,6,199,3,5,14,
13712281,5,1,6,59,4,5,9,
90000406196950,5,1,6,25,2,5,2,
3033380,5,1,7,19,2,5,0,
3988771,5,1,6,9,3,6,9,
146142061,5,1,6,21,3,5,8,
3174751,5,1,6,99,3,5,11,
90001778240150,5,1,7,120,4,5,0,
2782790,5,1,6,99,3,5,8,
5769471,5,1,6,100,2,5,13,
90001213533230,5,1,7,37,2,5,5,
147515220,2,2,5,154,2,5,13,
90000001008860,5,1,6,160,2,5,11,
90000001231221,5,1,6,60,3,3,3,
5397641,5,1,6,106,3,5,8,
180644561,5,1,6,316,3,5,11,
180636631,5,1,6,19,3,5,13,
398624050,5,1,7,67,2,5,11,
282117031,5,1,6,89,3,5,2,
831218861,5,1,6,227,3,5,14,
147703420,5,1,6,37,3,5,4,
733086610,5,1,7,24,3,5,3,
90001341713371,5,1,6,81,5,5,3,
146137410,5,1,6,18,2,5,4,
879385921,5,1,6,18,3,5,6,
730839860,5,1,6,168,3,5,15,
630251371,4,2,5,17,3,5,6,
425720010,5,2,5,51,3,5,10,
4921440,5,1,6,62,1,5,4,
90001846541061,5,1,6,47,3,5,4,
90000824990370,5,1,6,177,3,5,13,
551372721,5,1,6,27,4,5,0,
90001818340491,5,1,6,11,2,5,0,
90000310939540,5,1,6,70,2,5,1,
90000001263670,5,1,6,58,3,5,4,
146562280,5,1,6,108,3,5,8,
90000000062370,5,1,6,15,2,5,5,
90000976201541,4,1,6,136,3,5,11,
90000001121621,5,1,6,85,2,5,5,
6014232500,5,1,6,44,2,5,5,
713725901,5,1,7,195,2,5,13,
3699381,5,1,6,53,3,5,10,
436591011,5,1,6,12,3,0,0,
415754281,5,1,6,71,2,5,1,
187421331,5,1,6,63,2,5,2,
158123691,5,1,6,16,3,0,6,
317787920,5,1,6,86,2,5,8,
3741491,4,1,6,143,3,5,16,
90001625525050,5,1,6,79,3,5,4,
90000199382421,5,1,6,47,3,5,5,
333073511,5,1,6,87,3,5,3,
626025670,5,1,7,43,2,5,4,
880722100,5,1,7,17,2,5,0,
90000327549541,5,1,6,37,3,5,1,
90001429343411,5,1,6,24,3,5,15,
90000572015800,5,1,6,80,3,5,0,
90001278870400,5,1,6,286,3,5,15,
4221151,5,1,6,62,2,5,3,
14647740,5,1,6,54,3,5,6,
863840180,5,1,6,618,3,5,9,
90001432160220,5,1,6,62,3,5,2,
1012775140,5,2,5,8,2,5,1,
90001625681240,5,1,6,134,3,5,8,
180625120,5,1,6,350,2,5,17,
90000874021270,5,1,6,44,3,5,0,
7220710,5,1,6,121,3,5,2,
304197411,2,2,5,100,2,5,2,
90001749600951,5,1,6,33,3,5,3,
90001178642141,5,1,6,38,3,5,4,
782668631,5,1,6,51,4,5,2,
90000012842110,5,1,6,83,3,5,9,
856263721,5,1,6,107,2,5,7,
428402531,5,1,6,70,3,5,3,
417747891,5,1,6,148,3,5,12,
90000571500860,5,1,7,23,3,5,1,
90000244850471,5,1,6,157,2,5,8,
90001794101180,5,1,7,195,4,5,6,
90001258421210,5,1,6,29,3,5,2,
879139130,5,1,6,66,2,5,5,
750653911,5,1,6,34,3,6,4,
1107021970,5,1,6,14,2,5,4,
90001717739191,5,1,6,87,3,5,5,
90001667971841,5,1,6,312,2,5,11,
90001427975861,5,1,6,108,3,5,13,
589467920,5,1,5,33,4,5,12,
204239440,5,1,6,23,2,5,4,
90001716440410,5,1,6,91,2,5,4,
4745231,5,1,7,12,3,0,5,
180632601,5,1,6,186,4,5,8,
886454400,5,1,6,17,4,5,0,
6357481,5,1,6,61,4,5,5,
2663120,5,1,6,690,3,5,12,
90001890152200,5,1,6,5,3,5,5,
329521961,5,1,6,43,2,5,8,
5759331,5,1,6,36,2,5,3,
3526801,5,1,6,86,2,5,9,
90000977208411,5,1,6,310,4,5,12,
4200400,5,2,5,41,2,5,0,
3804740,5,1,7,139,3,5,0,
713700180,5,1,7,248,2,5,10,
5631241,5,2,6,41,3,5,3,
2522100,5,1,6,56,3,5,7,
90000569610370,5,1,6,125,3,5,10,
90000884583001,5,1,6,15,3,5,2,
90001756057330,5,1,6,85,3,5,12,
4629851,4,1,6,318,4,5,19,
90001654509210,5,1,6,17,2,5,5,
90001043546381,5,1,6,62,4,5,7,
389991300,5,1,7,37,4,5,4,
879483920,5,1,6,11,2,5,7,
90000384810131,5,1,6,57,2,5,11,
5705101,3,2,5,61,2,5,3,
90001434389981,5,1,6,381,3,5,11,
1026889221,5,1,7,40,3,5,3,
90000260267371,5,1,6,68,2,5,10,
90001815554351,5,1,6,95,3,5,11,
144525540,5,1,6,57,2,5,5,
6919001,5,1,6,17,2,5,1,
817134630,5,2,6,47,2,5,0,
90001435254670,5,1,6,30,3,5,4,
90001880369641,5,1,6,57,3,5,5,
90001818737101,5,1,6,96,3,6,0,
632935841,5,1,5,32,3,5,6,
90001573674270,5,1,6,35,3,5,8,
90001303857970,5,1,6,138,3,5,0,
90001680166420,5,1,6,158,3,5,0,
428516321,5,1,6,24,4,5,0,
90000203026821,5,1,6,98,2,5,6,
201429101,5,1,6,17,2,5,4,
543422060,5,1,6,89,3,5,0,
90000332953590,5,1,6,125,3,5,1,
90000001256061,5,1,6,51,3,5,0,
90001739756910,5,1,6,65,2,5,13,
146800550,5,1,6,74,2,5,2,
90001816028211,5,1,6,24,3,5,0,
145943920,5,1,6,20,2,5,4,
886529920,5,1,6,13,3,5,8,
90001820459910,5,1,6,92,1,5,0,
90001906549370,5,2,5,11,2,5,7,
90000000888090,5,1,6,52,4,5,2,
90000237524121,5,1,6,122,3,2,9,
433418591,5,1,6,14,3,0,5,
172239041,5,1,6,10,2,5,6,
878247840,5,1,6,17,2,5,7,
90001716842700,5,1,6,34,3,5,9,
856343091,5,1,6,30,2,5,3,
93091360,5,1,6,46,3,5,0,
415772641,5,1,7,107,4,5,4,
90001745042221,5,1,7,28,3,5,1,
90000226596960,5,1,6,49,3,5,0,
379696030,5,1,6,66,3,5,5,
90000885465610,4,1,5,110,4,5,0,
90001816149881,5,1,6,67,2,5,7,
90000012680520,5,1,6,54,3,5,7,
90000406053001,4,1,6,64,3,5,3,
90000261399340,5,1,6,29,3,5,6,
90001825624090,5,1,6,78,4,5,0,
90000237468720,5,1,6,18,3,5,10,
707643961,5,1,6,145,3,5,9,
400154500,5,1,6,79,3,5,4,
3437980,5,1,7,88,3,5,4,
90001774040080,5,1,6,89,1,5,7,
4959551,5,1,6,90,3,5,6,
152542690,3,1,5,29,2,5,7,
548970740,5,1,6,36,4,5,0,
90000171150541,5,1,7,55,3,5,7,
90000226419901,5,1,6,29,3,5,11,
90000012668660,5,1,6,65,3,5,10,
90000264907350,5,1,6,39,3,5,0,
887032360,5,1,6,33,3,5,9,
90000012719111,5,1,6,117,3,5,7,
90000862887850,5,1,6,55,3,5,3,
582525030,5,1,7,8,3,0,4,
1012482350,5,1,6,26,2,5,9,
880722051,5,1,6,83,1,5,0,
792899340,4,1,6,21,3,5,4,
90000219293350,5,1,6,148,2,5,10,
4810811,5,1,6,145,4,5,10,
90001801240201,5,1,6,87,3,5,9,
859741681,5,1,6,37,3,5,5,
180574440,5,1,6,478,4,5,18,
90001435350901,5,1,6,8,2,5,6,
698694820,5,1,6,95,4,5,2,
801995270,5,2,6,137,2,5,1,
144526391,5,1,6,26,2,5,5,
90000263638251,5,1,6,43,3,4,0,
90000358677761,5,1,6,28,3,5,1,
463035010,5,1,6,94,4,5,8,
90000583770020,5,1,6,53,3,5,4,
128570150,5,1,6,114,3,5,2,
200428811,4,2,5,55,2,5,14,
6091806380,5,1,6,13,3,5,0,
90000227487191,5,1,6,61,3,5,7,
90001425362190,5,1,6,66,2,5,4,
90000000927311,5,1,6,13,3,5,6,
90001832341601,5,1,6,7,2,5,2,
90000457157221,5,1,5,200,3,5,6,
90000220310951,5,1,6,45,3,5,4,
817130390,5,1,6,78,3,5,8,
6364021,5,1,6,29,5,5,4,
880522800,5,1,6,46,3,5,0,
90000013360551,5,1,6,57,4,5,2,
2114020,5,1,6,73,3,5,12,
705886841,5,1,6,77,2,5,10,
90000266009721,5,1,6,45,4,5,1,
700423240,5,1,6,36,1,5,5,
90001177939641,5,1,6,39,4,5,4,
90001794140780,5,1,6,60,3,5,4,
261736831,5,1,6,36,3,5,8,
90001817205961,5,1,6,108,3,5,5,
5271411,5,1,6,337,4,5,12,
3262971,5,1,6,138,4,5,0,
877082351,5,1,6,102,3,5,1,
90001122244651,5,1,6,146,3,5,2,
2796010,5,1,6,37,3,5,0,
856260840,5,1,6,26,2,5,0,
7845540,4,1,6,33,3,5,11,
90000237600430,5,1,6,75,3,5,0,
4538670,5,1,6,21,3,5,8,
3220330,5,1,6,44,3,5,3,
90000815603581,5,1,7,63,3,5,6,
90000261351190,5,1,6,119,3,5,7,
422369380,5,1,6,12,3,5,8,
90001840005190,5,1,7,11,4,0,7,
90001576482250,5,1,6,83,3,5,14,
409007801,5,1,6,12,3,6,4,
90001818421351,5,1,6,63,3,5,0,
90001800814871,5,1,6,93,3,5,0,
428402530,5,1,6,70,3,5,4,
90001680185061,5,1,6,134,3,5,0,
5410761,5,1,6,159,3,5,10,
720658680,5,1,6,20,2,5,5,
321148880,5,1,6,31,4,5,7,
90001821382941,5,1,6,28,3,5,3,
5152680,5,1,6,12,3,5,0,
90001449248531,5,1,5,8,3,0,0,
90001582971181,5,1,6,111,3,5,9,
90000359063810,5,1,7,515,3,5,16,
416370711,4,1,6,117,2,5,7,
887398281,5,1,7,21,2,5,5,
187123710,5,1,6,579,3,5,13,
90000120586840,5,1,6,117,3,5,11,
887024380,4,2,4,71,1,5,16,
90000012906961,5,1,6,81,3,5,5,
90001181220410,5,1,6,9,3,0,6,
856237160,5,1,6,12,2,5,7,
90001244530691,5,1,7,90,2,5,0,
548971230,5,1,7,59,2,5,5,
90000256382680,5,1,6,84,3,5,9,
856258770,5,1,6,173,2,5,7,
90000885394470,5,1,6,15,3,5,3,
2663370,4,1,6,173,2,5,8,
142268050,5,1,6,36,2,5,2,
90000815611821,5,1,6,49,3,5,2,
90000593600041,5,1,6,269,4,5,15,
90001178823800,5,1,6,23,3,5,10,
90001279674351,5,1,6,55,2,5,6,
4613961,3,2,5,10,2,5,11,
90001583770141,5,1,6,268,3,5,7,
4684951,5,1,6,121,4,5,7,
90000260534720,5,2,5,29,2,5,5,
201429111,5,1,6,32,4,5,4,
415354501,5,1,6,29,3,5,5,
333259721,5,1,6,35,3,5,5,
90000848371901,5,1,6,95,3,5,7,
3932250,5,1,7,63,2,5,3,
299422261,5,2,7,30,1,5,4,
880526781,5,1,6,29,2,4,0,
1024211121,5,1,6,19,2,5,3,
90001177306591,5,1,6,46,3,5,1,
90001423361021,4,1,5,189,3,5,2,
90000385340340,5,1,6,100,3,5,6,
90000285233521,5,1,6,19,3,5,11,
886450271,5,1,6,10,3,5,7,
90001431958250,5,1,6,23,3,5,0,
501000351,5,1,6,112,3,5,11,
90001378583460,4,1,6,113,4,5,14,
90000842149091,5,1,6,23,3,5,3,
90000844272531,5,1,6,47,2,5,3,
878362901,5,1,6,10,2,5,5,
90000573139921,5,1,6,20,4,5,12,
17637671,5,1,6,141,3,5,15,
2553180,5,1,6,21,3,5,3,
5194350,5,1,6,108,3,5,10,
762609990,5,1,6,232,3,5,15,
90000845130401,5,1,6,289,3,5,15,
2984381,5,1,6,109,2,5,12,
856619101,5,1,6,19,4,5,7,
90000324202530,5,1,6,352,4,5,12,
867557790,5,1,6,72,2,5,8,
90001437078541,5,1,6,27,3,5,3,
90001858656640,5,1,6,80,5,5,8,
90000237824340,5,1,7,11,2,5,0,
2811200,5,1,6,9,5,0,3,
90001170976370,5,1,6,163,3,5,8,
180643620,5,1,6,99,4,5,2,
193766391,5,1,6,17,3,5,2,
880490630,5,1,7,92,2,5,10,
5672001,5,1,6,42,3,5,0,
90001303419941,5,1,6,103,3,5,5,
877798741,5,1,6,14,4,5,6,
90000975105400,5,1,6,20,3,5,3,
333401140,5,1,6,27,3,5,2,
868309150,5,1,7,65,3,5,0,
90000236215190,5,1,7,33,4,5,3,
90002013713070,5,1,6,10,3,5,8,
90001662699340,5,1,6,55,3,5,6,
5239960,5,1,6,76,4,5,1,
90000260854550,5,1,6,100,3,5,4,
90001936777100,4,1,6,380,3,5,17,
166826151,5,2,5,218,3,5,9,
6033966040,5,1,6,102,3,5,5,
5656021,5,1,6,157,3,5,5,
610403371,5,1,6,185,3,5,9,
90000849812890,5,1,6,195,2,5,4,
90000935316701,5,1,7,44,2,5,7,
6805121,5,1,6,32,3,5,0,
90000312114540,5,1,6,127,3,5,0,
90001899357091,5,1,6,31,2,5,0,
551372281,5,1,6,28,2,5,6,
90002040041350,2,1,6,53,3,5,14,
90000467317931,5,1,6,40,2,5,6,
415760090,5,1,6,140,3,5,15,
623476950,5,1,7,55,2,5,0,
180600610,5,1,6,121,2,5,6,
403855771,5,1,6,158,3,5,10,
90000264440040,5,1,6,95,3,5,2,
90000823761291,5,1,6,48,2,5,0,
3226081,3,2,5,128,3,5,0,
358914301,5,1,7,25,3,5,2,
90001907549810,3,1,6,28,2,5,10,
196931140,5,1,6,17,2,5,3,
3289671,5,1,6,93,3,5,12,
879024801,5,1,6,63,2,5,1,
16670191,5,1,6,72,3,5,8,
164896570,5,1,6,126,3,5,8,
90001294510121,5,2,5,9,1,5,5,
3707921,5,1,6,25,2,5,8,
196955621,5,1,6,182,2,5,0,
90000859641921,5,1,6,7,3,0,4,
730836680,5,1,6,7,3,5,2,
90001995886041,5,1,6,60,3,5,12,
5230891,5,1,6,145,3,5,8,
90000573588631,5,1,6,123,3,5,13,
553137590,5,1,6,41,3,5,14,
397496891,5,1,6,201,3,5,10,
90000332299860,5,1,6,56,3,5,5,
90000171188310,5,1,6,91,4,5,0,
423068811,5,1,6,183,3,5,10,
90000330288981,5,1,6,22,3,5,0,
90001625460960,5,1,6,109,2,5,6,
90001427203261,5,1,6,46,3,5,8,
90001058771201,5,1,6,19,2,5,8,
6082242310,5,1,6,107,3,5,10,
90000219199670,5,1,6,34,3,5,9,
3952671,5,1,6,38,3,5,3,
90000849499960,5,1,6,94,3,5,11,
90001377126851,5,1,6,128,3,5,15,
623475921,5,1,6,230,3,5,3,
90000266202910,5,1,6,36,3,5,2,
6932790,5,1,6,22,4,5,0,
90001678369200,5,2,5,9,2,0,3,
90000575847711,5,1,6,14,3,5,4,
868795051,5,1,6,384,4,5,8,
879140771,4,1,6,50,3,5,5,
879066441,5,1,6,37,2,5,8,
886986981,5,1,6,64,3,5,4,
90000257002361,5,1,6,30,2,5,1,
300155701,5,1,6,66,3,5,5,
90001244532720,5,1,7,11,2,5,3,
90001715511001,5,1,6,39,2,5,9,
701986670,5,1,7,91,2,5,10,
152657171,5,1,6,39,2,5,5,
3282951,5,1,6,182,3,6,11,
90001377467081,5,1,6,84,3,5,9,
5007439030,5,1,6,17,3,0,0,
90000266161421,5,1,6,46,3,5,5,
622745870,5,1,6,160,2,5,10,
90001892619041,5,1,6,18,3,5,2,
619735561,4,1,6,110,2,5,16,
90000286213791,5,1,6,28,3,5,0,
416362810,5,1,7,138,4,5,10,
90000906833450,5,1,6,112,3,5,8,
90000219357580,5,1,6,68,2,5,18,
6136210,5,2,6,44,2,5,5,
90000267021760,5,1,6,31,3,5,4,
879069350,5,1,6,31,2,5,6,
244381600,5,1,6,32,4,5,11,
171935991,5,1,6,81,3,5,10,
603947141,5,1,6,62,3,5,6,
90000013287320,5,1,6,114,3,5,5,
879049031,5,1,6,32,3,5,1,
90000013228540,5,1,6,43,3,5,7,
90000246595170,5,1,6,18,3,5,0,
244381711,5,1,6,21,3,5,11,
548970990,5,1,6,31,3,5,0,
90001897022041,5,1,6,61,2,5,0,
3426660,5,1,6,15,2,5,7,
90000262007720,5,1,7,21,3,5,6,
700121870,5,1,6,73,2,5,7,
90000224316301,5,1,6,123,3,5,9,
878362211,5,1,6,99,3,5,3,
90001626494261,5,1,6,14,2,5,0,
90000219559771,5,1,6,23,2,5,6,
90000012412681,5,1,7,131,3,5,0,
90001424281951,5,1,6,81,3,5,9,
10069532351,5,1,6,71,2,5,10,
701524980,5,1,6,173,2,5,7,
90000119456241,5,1,6,275,4,5,13,
198530211,5,1,6,70,2,5,4,
778627001,5,1,6,56,2,5,10,
90001058947920,5,1,6,90,4,5,10,
90001434029350,5,1,6,23,3,5,0,
202776541,5,1,6,59,3,5,1,
90000237762651,5,1,6,233,3,5,12,
90001578910471,5,1,6,96,2,5,10,
90000219331800,5,1,6,60,5,5,14,
90001691282581,5,1,6,25,2,5,0,
90001631542911,5,1,6,47,3,5,9,
90001718383100,5,1,6,46,1,5,4,
90000001173361,5,1,6,71,2,5,7,
90000236615021,5,1,6,146,3,5,8,
467002510,4,1,6,112,4,5,10,
90000012671091,5,1,6,17,2,5,8,
668794950,5,1,6,13,2,5,2,
5275531,4,1,6,16,2,5,12,
2880760,3,2,5,588,1,5,15,
90001846703030,5,1,6,81,2,5,8,
778989200,4,1,5,113,2,5,11,
258766440,5,1,6,7,3,5,3,
90001425692870,5,1,6,60,3,5,0,
886987581,5,1,6,13,2,5,2,
632974790,5,1,5,81,3,5,3,
6334540,5,1,6,78,2,5,6,
90000219405630,5,1,6,219,3,5,0,
186671960,5,1,6,82,3,5,16,
90001778846040,5,2,5,8,1,5,5,
90001660436810,5,1,6,96,3,5,2,
90000001298690,5,1,6,178,3,5,12,
90001813205591,5,2,5,38,2,5,5,
3802270,5,1,6,104,4,5,3,
166829411,5,1,6,62,2,5,10,
863191211,3,2,5,209,2,5,14,
90000013198450,5,1,6,153,3,5,13,
3624320,5,1,7,122,3,5,0,
422591700,4,1,6,14,3,5,7,
886983381,5,1,6,24,2,5,5,
6357830,5,1,6,79,3,5,3,
90001005767981,5,1,6,113,3,5,8,
3186570,5,1,6,97,4,5,8,
172314410,5,1,6,61,2,5,8,
201428971,5,1,6,197,3,5,6,
3858730,5,1,6,110,4,5,4,
7055831,5,2,5,12,1,5,9,
397496881,5,1,6,25,4,5,4,
707687021,5,1,5,87,2,5,0,
3943390,5,1,6,138,1,5,2,
90000573474341,5,1,6,17,3,5,5,
90001800666861,5,1,6,82,4,5,9,
90000219875580,5,1,6,65,3,5,10,
90000220514250,5,1,7,13,3,5,1,
90000310115570,5,1,6,40,2,5,11,
90001812426550,5,1,6,50,3,5,5,
90000573593280,5,1,7,15,3,5,4,
5731030,5,1,6,571,3,5,11,
185834000,5,1,6,543,3,5,0,
6789240,5,1,6,57,3,5,4,
411715920,5,1,7,117,3,5,12,
90000001515501,5,1,6,26,3,5,0,
724965700,5,1,6,93,3,5,0,
319666711,5,1,6,43,3,5,1,
90000012793410,5,1,7,206,3,5,15,
5276911,5,1,6,162,3,5,8,
143668891,5,1,6,71,3,5,1,
2915611,5,1,6,124,3,5,9,
90000227487151,5,1,6,48,3,5,7,
202111230,5,1,6,12,4,5,0,
90001733469461,5,1,6,8,3,0,4,
3834301,5,1,6,94,4,5,5,
90000976060090,5,1,7,44,2,5,9,
90001821699341,5,1,6,24,3,5,0,
90000001245521,5,1,6,107,2,5,8,
90000253527530,5,1,6,49,3,5,1,
90000572015831,5,1,6,34,3,5,0,
90001264947671,5,1,7,104,4,5,4,
90001626695220,5,1,6,34,3,5,3,
450546601,5,1,6,21,3,5,3,
202555851,5,1,6,55,3,5,3,
5775411,5,1,6,174,3,5,10,
5902400,5,1,6,20,3,5,2,
90000198945970,5,1,6,24,3,5,6,
698777811,5,1,6,63,3,5,10,
90000777405091,5,1,6,89,3,5,0,
90000260719120,5,1,6,10,2,5,3,
201653031,5,1,6,246,2,5,10,
6941720,3,2,5,62,2,5,4,
500355061,5,1,6,102,2,5,4,
90001663253801,5,1,6,31,4,4,17,
6273611,5,1,6,147,3,5,11,
90001716658190,5,1,6,28,3,5,7,
173805790,5,1,6,4,2,5,6,
90001017578340,5,1,6,93,3,5,15,
90001691180301,5,1,6,6,3,5,2,
90001878416991,5,1,6,49,3,5,5,
90000236656050,5,1,6,61,4,5,7,
147621081,5,1,6,150,2,5,9,
852805240,5,1,6,117,2,5,11,
551233610,5,1,6,89,2,5,5,
90000012715371,5,1,7,116,2,5,16,
155444740,5,1,6,141,4,5,6,
90000910296671,5,1,6,34,3,5,10,
90001170651670,5,1,6,33,3,5,5,
90000398198810,5,1,6,67,3,5,0,
90001658319171,5,1,6,37,3,5,0,
90000266083521,5,1,6,94,3,5,11,
90001691927980,5,2,5,50,3,6,4,
